id,experiment_run_id,request_id,trace_id,endpoint,latency_ms,status_code,grpc_status,response_category,fallback_active,fallback_reason,degraded_services,error_type,created_at,scenario,condition,run_number,vision_status,ocr_status,asr_status,available_modalities,invalid_reason
27743,131,req-B3-treatment-run1-1-0-1782628328760-y7yja1i4,req-B3-treatment-run1-1-0-1782628328760-y7yja1i4,/api/v1/infer,5211.0,200,,full,False,,,,2026-06-28 06:32:13.987460+00:00,B3,treatment,1,success,success,success,"vision,ocr,asr",
27744,131,req-B3-treatment-run1-1-1-1782628334992-fozwlgoc,req-B3-treatment-run1-1-1-1782628334992-fozwlgoc,/api/v1/infer,5486.0,200,,full,False,,,,2026-06-28 06:32:20.485973+00:00,B3,treatment,1,success,success,success,"vision,ocr,asr",
27745,131,req-B3-treatment-run1-1-2-1782628341489-0bygq73k,req-B3-treatment-run1-1-2-1782628341489-0bygq73k,/api/v1/infer,5204.0,200,,full,False,,,,2026-06-28 06:32:26.700231+00:00,B3,treatment,1,success,success,success,"vision,ocr,asr",
27746,131,req-B3-treatment-run1-1-3-1782628347703-nb3f68sj,req-B3-treatment-run1-1-3-1782628347703-nb3f68sj,/api/v1/infer,5284.0,200,,full,False,,,,2026-06-28 06:32:32.994390+00:00,B3,treatment,1,success,success,success,"vision,ocr,asr",
27747,131,req-B3-treatment-run1-1-4-1782628353996-bbdk6icp,req-B3-treatment-run1-1-4-1782628353996-bbdk6icp,/api/v1/infer,5232.0,200,,full,False,,,,2026-06-28 06:32:39.235408+00:00,B3,treatment,1,success,success,success,"vision,ocr,asr",
27748,131,req-B3-treatment-run1-2-0-1782628358760-39oc3nav,req-B3-treatment-run1-2-0-1782628358760-39oc3nav,/api/v1/infer,5625.0,200,,full,False,,,,2026-06-28 06:32:44.396719+00:00,B3,treatment,1,success,success,success,"vision,ocr,asr",
27749,131,req-B3-treatment-run1-1-5-1782628360238-prqeld3g,req-B3-treatment-run1-1-5-1782628360238-prqeld3g,/api/v1/infer,9550.0,200,,full,False,,,,2026-06-28 06:32:49.794553+00:00,B3,treatment,1,success,success,success,"vision,ocr,asr",
27750,131,req-B3-treatment-run1-2-1-1782628365399-i12mi8m5,req-B3-treatment-run1-2-1-1782628365399-i12mi8m5,/api/v1/infer,9673.0,200,,full,False,,,,2026-06-28 06:32:55.082003+00:00,B3,treatment,1,success,success,success,"vision,ocr,asr",
27751,131,req-B3-treatment-run1-1-6-1782628370798-8kn9x878,req-B3-treatment-run1-1-6-1782628370798-8kn9x878,/api/v1/infer,9481.0,200,,full,False,,,,2026-06-28 06:33:00.285435+00:00,B3,treatment,1,success,success,success,"vision,ocr,asr",
27752,131,req-B3-treatment-run1-2-2-1782628376085-fxsavex8,req-B3-treatment-run1-2-2-1782628376085-fxsavex8,/api/v1/infer,9400.0,200,,full,False,,,,2026-06-28 06:33:05.492057+00:00,B3,treatment,1,success,success,success,"vision,ocr,asr",
