id,experiment_run_id,request_id,trace_id,endpoint,latency_ms,status_code,grpc_status,response_category,fallback_active,fallback_reason,degraded_services,error_type,created_at,scenario,condition,run_number,vision_status,ocr_status,asr_status,available_modalities,invalid_reason
19509,111,req-B2-treatment-run1-4-3-1782607295744-3boa4v8h,req-B2-treatment-run1-4-3-1782607295744-3boa4v8h,/api/v1/infer,19378.0,200,,full,False,,,,2026-06-28 00:41:55.128589+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19510,111,req-B2-treatment-run1-5-1-1782607300831-qz2jl1u2,req-B2-treatment-run1-5-1-1782607300831-qz2jl1u2,/api/v1/infer,19399.0,200,,full,False,,,,2026-06-28 00:42:00.239590+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19511,111,req-B2-treatment-run1-1-11-1782607305951-81yfnysf,req-B2-treatment-run1-1-11-1782607305951-81yfnysf,/api/v1/infer,19673.0,200,,full,False,,,,2026-06-28 00:42:05.629627+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19512,111,req-B2-treatment-run1-3-7-1782607311042-nx1mcd4y,req-B2-treatment-run1-3-7-1782607311042-nx1mcd4y,/api/v1/infer,19695.0,200,,full,False,,,,2026-06-28 00:42:10.744739+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19513,111,req-B2-treatment-run1-2-0-1782607311947-k0cvc201,req-B2-treatment-run1-2-0-1782607311947-k0cvc201,/api/v1/infer,23979.0,200,,full,False,,,,2026-06-28 00:42:15.932277+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19514,111,req-B2-treatment-run1-4-4-1782607316131-mc322kcd,req-B2-treatment-run1-4-4-1782607316131-mc322kcd,/api/v1/infer,25001.0,200,,full,False,,,,2026-06-28 00:42:21.140268+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19515,111,req-B2-treatment-run1-5-2-1782607321242-7pl3om2o,req-B2-treatment-run1-5-2-1782607321242-7pl3om2o,/api/v1/infer,25082.0,200,,full,False,,,,2026-06-28 00:42:26.329649+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19516,111,req-B2-treatment-run1-1-12-1782607326632-0jcytue2,req-B2-treatment-run1-1-12-1782607326632-0jcytue2,/api/v1/infer,24699.0,200,,full,False,,,,2026-06-28 00:42:31.340322+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19517,111,req-B2-treatment-run1-3-8-1782607331747-p66x4doo,req-B2-treatment-run1-3-8-1782607331747-p66x4doo,/api/v1/infer,24888.0,200,,full,False,,,,2026-06-28 00:42:36.641112+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19518,111,req-B2-treatment-run1-2-1-1782607336935-v2bc4lmd,req-B2-treatment-run1-2-1-1782607336935-v2bc4lmd,/api/v1/infer,24884.0,200,,full,False,,,,2026-06-28 00:42:41.828750+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
